OpenMP is enabled.
Number of threads = 8
app_name: lane_emden
G = 0.00043
Using algorithm: GSPH
Particle id: 0 | n_neighbor: 20 | dens_i: 3.77892 | updated sml: 0.78221 | v_sig_max: 0.326353
Particle id: 3700 | n_neighbor: 29 | dens_i: 114.739 | updated sml: 0.250731 | v_sig_max: 0.928631
Particle id: 2650 | n_neighbor: 26 | dens_i: 162.528 | updated sml: 0.223256 | v_sig_max: 0.987642
Particle id: 1100 | n_neighbor: 29 | dens_i: 47.1815 | updated sml: 0.337175 | v_sig_max: 0.876329
Particle id: 50 | n_neighbor: 31 | dens_i: 35.3387 | updated sml: 0.371275 | v_sig_max: 0.893532
Particle id: 550 | n_neighbor: 27 | dens_i: 43.8576 | updated sml: 0.345486 | v_sig_max: 0.81777
Particle id: 1150 | n_neighbor: 32 | dens_i: 27.4014 | updated sml: 0.40413 | v_sig_max: 0.645342
Particle id: 3750 | n_neighbor: 32 | dens_i: 27.4014 | updated sml: 0.40413 | v_sig_max: 0.645342
Particle id: 1650 | n_neighbor: 28 | dens_i: 198.011 | updated sml: 0.209034 | v_sig_max: 1.02092
Particle id: 100 | n_neighbor: 31 | dens_i: 35.3387 | updated sml: 0.371275 | v_sig_max: 0.893532
Particle id: 2700 | n_neighbor: 27 | dens_i: 89.9336 | updated sml: 0.271939 | v_sig_max: 0.879235
Particle id: 3800 | n_neighbor: 30 | dens_i: 23.0747 | updated sml: 0.427957 | v_sig_max: 0.65815
Particle id: 3200 | n_neighbor: 26 | dens_i: 162.528 | updated sml: 0.223256 | v_sig_max: 0.987642
Particle id: 600 | n_neighbor: 32 | dens_i: 36.199 | updated sml: 0.368312 | v_sig_max: 0.756684
Particle id: 1200 | n_neighbor: 35 | dens_i: 7.03585 | updated sml: 0.63583 | v_sig_max: 0.496755
Particle id: 3850 | n_neighbor: 27 | dens_i: 89.9336 | updated sml: 0.271939 | v_sig_max: 0.879235
Particle id: 150 | n_neighbor: 32 | dens_i: 8.02967 | updated sml: 0.608435 | v_sig_max: 0.443971
Particle id: 1700 | n_neighbor: 33 | dens_i: 25.6693 | updated sml: 0.413023 | v_sig_max: 0.826624
Particle id: 650 | n_neighbor: 32 | dens_i: 8.96402 | updated sml: 0.586516 | v_sig_max: 0.49465
Particle id: 200 | n_neighbor: 27 | dens_i: 39.8136 | updated sml: 0.356809 | v_sig_max: 0.826922
Particle id: 3250 | n_neighbor: 31 | dens_i: 49.0434 | updated sml: 0.332853 | v_sig_max: 0.880234
Particle id: 1250 | n_neighbor: 24 | dens_i: 80.5524 | updated sml: 0.282111 | v_sig_max: 0.885168
Particle id: 1750 | n_neighbor: 27 | dens_i: 46.8009 | updated sml: 0.338086 | v_sig_max: 0.880053
Particle id: 2750 | n_neighbor: 30 | dens_i: 5.27851 | updated sml: 0.699751 | v_sig_max: 0.421548
Particle id: 250 | n_neighbor: 25 | dens_i: 2.73388 | updated sml: 0.871337 | v_sig_max: 0.319464
Particle id: 3900 | n_neighbor: 29 | dens_i: 43.9781 | updated sml: 0.345171 | v_sig_max: 0.804387
Particle id: 3300 | n_neighbor: 31 | dens_i: 23.7734 | updated sml: 0.423723 | v_sig_max: 0.686925
Particle id: 300 | n_neighbor: 29 | dens_i: 43.9781 | updated sml: 0.345171 | v_sig_max: 0.804387
Particle id: 700 | n_neighbor: 32 | dens_i: 19.8939 | updated sml: 0.449648 | v_sig_max: 0.529564
Particle id: 1300 | n_neighbor: 30 | dens_i: 41.2814 | updated sml: 0.352528 | v_sig_max: 0.760232
Particle id: 350 | n_neighbor: 36 | dens_i: 2.92442 | updated sml: 0.851989 | v_sig_max: 0.588677
Particle id: 3350 | n_neighbor: 32 | dens_i: 27.4014 | updated sml: 0.40413 | v_sig_max: 0.645342
Particle id: 1350 | n_neighbor: 24 | dens_i: 156.589 | updated sml: 0.226043 | v_sig_max: 1.02175
Particle id: 2150 | n_neighbor: 24 | dens_i: 114.915 | updated sml: 0.250603 | v_sig_max: 0.877532
Particle id: 750 | n_neighbor: 28 | dens_i: 32.3082 | updated sml: 0.382538 | v_sig_max: 0.752756
Particle id: 3950 | n_neighbor: 30 | dens_i: 23.0747 | updated sml: 0.427957 | v_sig_max: 0.65815
Particle id: 2800 | n_neighbor: 26 | dens_i: 121.561 | updated sml: 0.245951 | v_sig_max: 0.938337
Particle id: 400 | n_neighbor: 28 | dens_i: 55.0123 | updated sml: 0.320351 | v_sig_max: 0.844538
Particle id: 1400 | n_neighbor: 27 | dens_i: 63.0577 | updated sml: 0.306102 | v_sig_max: 0.902876
Particle id: 800 | n_neighbor: 31 | dens_i: 28.1823 | updated sml: 0.400363 | v_sig_max: 0.746705
Particle id: 4000 | n_neighbor: 30 | dens_i: 41.2814 | updated sml: 0.352528 | v_sig_max: 0.760232
Particle id: 3400 | n_neighbor: 30 | dens_i: 35.9434 | updated sml: 0.369181 | v_sig_max: 0.772412
Particle id: 2200 | n_neighbor: 27 | dens_i: 168.673 | updated sml: 0.220511 | v_sig_max: 0.989384
Particle id: 2850 | n_neighbor: 26 | dens_i: 76.5908 | updated sml: 0.286893 | v_sig_max: 0.895185
Particle id: 450 | n_neighbor: 31 | dens_i: 16.5702 | updated sml: 0.4779 | v_sig_max: 0.602432
Particle id: 2250 | n_neighbor: 32 | dens_i: 25.1836 | updated sml: 0.415662 | v_sig_max: 0.913178
Particle id: 4050 | n_neighbor: 31 | dens_i: 30.0651 | updated sml: 0.391824 | v_sig_max: 0.746705
Particle id: 2900 | n_neighbor: 26 | dens_i: 121.561 | updated sml: 0.245951 | v_sig_max: 0.938337
Particle id: 500 | n_neighbor: 30 | dens_i: 5.27851 | updated sml: 0.699751 | v_sig_max: 0.421548
Particle id: 3450 | n_neighbor: 27 | dens_i: 142.393 | updated sml: 0.233319 | v_sig_max: 0.989384
Particle id: 850 | n_neighbor: 31 | dens_i: 37.1085 | updated sml: 0.365276 | v_sig_max: 0.768226
Particle id: 2300 | n_neighbor: 25 | dens_i: 249.871 | updated sml: 0.193437 | v_sig_max: 1.00157
Particle id: 3500 | n_neighbor: 27 | dens_i: 80.7751 | updated sml: 0.281851 | v_sig_max: 0.904595
Particle id: 1800 | n_neighbor: 28 | dens_i: 16.7682 | updated sml: 0.476011 | v_sig_max: 0.84899
Particle id: 2950 | n_neighbor: 25 | dens_i: 100.959 | updated sml: 0.261656 | v_sig_max: 0.936455
Particle id: 900 | n_neighbor: 31 | dens_i: 28.1823 | updated sml: 0.400363 | v_sig_max: 0.746705
Particle id: 4100 | n_neighbor: 30 | dens_i: 5.27851 | updated sml: 0.699751 | v_sig_max: 0.421548
Particle id: 3550 | n_neighbor: 29 | dens_i: 11.5289 | updated sml: 0.539326 | v_sig_max: 0.442818
Particle id: 1850 | n_neighbor: 28 | dens_i: 137.925 | updated sml: 0.235811 | v_sig_max: 0.922129
Particle id: 950 | n_neighbor: 32 | dens_i: 36.199 | updated sml: 0.368312 | v_sig_max: 0.756684
Particle id: 3600 | n_neighbor: 32 | dens_i: 19.8939 | updated sml: 0.449648 | v_sig_max: 0.529564
Particle id: 1000 | n_neighbor: 27 | dens_i: 63.0577 | updated sml: 0.306102 | v_sig_max: 0.902876
Particle id: 3000 | n_neighbor: 27 | dens_i: 45.2214 | updated sml: 0.341978 | v_sig_max: 0.80254
Particle id: 2350 | n_neighbor: 27 | dens_i: 42.0904 | updated sml: 0.350255 | v_sig_max: 0.815797
Particle id: 4150 | n_neighbor: 31 | dens_i: 35.3387 | updated sml: 0.371275 | v_sig_max: 0.893532
Particle id: 1900 | n_neighbor: 25 | dens_i: 138.31 | updated sml: 0.235593 | v_sig_max: 0.971242
Particle id: 3650 | n_neighbor: 26 | dens_i: 93.6086 | updated sml: 0.268333 | v_sig_max: 0.86966
Particle id: 1450 | n_neighbor: 29 | dens_i: 25.7899 | updated sml: 0.412379 | v_sig_max: 0.651332
Particle id: 1950 | n_neighbor: 24 | dens_i: 114.915 | updated sml: 0.250603 | v_sig_max: 0.877532
Particle id: 4200 | n_neighbor: 31 | dens_i: 9.45857 | updated sml: 0.576108 | v_sig_max: 0.822292
Particle id: 2400 | n_neighbor: 31 | dens_i: 28.1823 | updated sml: 0.400363 | v_sig_max: 0.746705
Particle id: 3050 | n_neighbor: 27 | dens_i: 39.8136 | updated sml: 0.356809 | v_sig_max: 0.826922
Particle id: 2000 | n_neighbor: 25 | dens_i: 138.31 | updated sml: 0.235593 | v_sig_max: 0.971242
Particle id: 3100 | n_neighbor: 30 | dens_i: 18.2652 | updated sml: 0.462634 | v_sig_max: 0.537509
Particle id: 2450 | n_neighbor: 26 | dens_i: 67.8604 | updated sml: 0.298704 | v_sig_max: 0.844107
Particle id: 1500 | n_neighbor: 30 | dens_i: 37.4122 | updated sml: 0.364285 | v_sig_max: 0.874149
Particle id: 1050 | n_neighbor: 31 | dens_i: 23.5733 | updated sml: 0.424918 | v_sig_max: 0.812737
Particle id: 2050 | n_neighbor: 26 | dens_i: 19.1488 | updated sml: 0.455406 | v_sig_max: 0.692444
Particle id: 2500 | n_neighbor: 27 | dens_i: 46.8009 | updated sml: 0.338086 | v_sig_max: 0.880053
Particle id: 1550 | n_neighbor: 24 | dens_i: 63.5513 | updated sml: 0.305308 | v_sig_max: 0.935595
Particle id: 3150 | n_neighbor: 27 | dens_i: 100.951 | updated sml: 0.261663 | v_sig_max: 0.968319
Particle id: 2100 | n_neighbor: 25 | dens_i: 65.6664 | updated sml: 0.301994 | v_sig_max: 0.845117
Particle id: 2550 | n_neighbor: 26 | dens_i: 153.684 | updated sml: 0.227459 | v_sig_max: 1.02175
Particle id: 2600 | n_neighbor: 24 | dens_i: 48.46 | updated sml: 0.334183 | v_sig_max: 0.820387
loop: 69, time: 6.15857, dt: 0.0554039, num: 4224
Particle id: 0 | n_neighbor: 38 | dens_i: 2.67294 | updated sml: 0.877912 | v_sig_max: 0.805729
Particle id: 3700 | n_neighbor: 29 | dens_i: 115.968 | updated sml: 0.249843 | v_sig_max: 0.925068
Particle id: 1600 | n_neighbor: 33 | dens_i: 26.0939 | updated sml: 0.410771 | v_sig_max: 0.827004
Particle id: 550 | n_neighbor: 27 | dens_i: 44.4188 | updated sml: 0.344025 | v_sig_max: 0.827098
Particle id: 1100 | n_neighbor: 29 | dens_i: 47.7231 | updated sml: 0.335895 | v_sig_max: 0.884934
Particle id: 2150 | n_neighbor: 25 | dens_i: 115.826 | updated sml: 0.249945 | v_sig_max: 0.874783
Particle id: 2650 | n_neighbor: 26 | dens_i: 164.632 | updated sml: 0.222301 | v_sig_max: 0.985847
Particle id: 3750 | n_neighbor: 32 | dens_i: 27.4632 | updated sml: 0.403827 | v_sig_max: 0.65652
Particle id: 50 | n_neighbor: 31 | dens_i: 36.1103 | updated sml: 0.368612 | v_sig_max: 0.897657
Particle id: 600 | n_neighbor: 32 | dens_i: 36.4107 | updated sml: 0.367597 | v_sig_max: 0.769546
Particle id: 3200 | n_neighbor: 26 | dens_i: 164.632 | updated sml: 0.222301 | v_sig_max: 0.985847
Particle id: 1650 | n_neighbor: 28 | dens_i: 202.234 | updated sml: 0.207568 | v_sig_max: 1.02529
Particle id: 1150 | n_neighbor: 32 | dens_i: 27.4632 | updated sml: 0.403827 | v_sig_max: 0.65652
Particle id: 2700 | n_neighbor: 27 | dens_i: 91.0731 | updated sml: 0.2708 | v_sig_max: 0.874061
Particle id: 3800 | n_neighbor: 30 | dens_i: 23.3243 | updated sml: 0.426425 | v_sig_max: 0.66321
Particle id: 100 | n_neighbor: 31 | dens_i: 36.1103 | updated sml: 0.368612 | v_sig_max: 0.897657
Particle id: 650 | n_neighbor: 32 | dens_i: 8.91505 | updated sml: 0.587589 | v_sig_max: 0.497384
Particle id: 650 | n_neighbor: 32 | dens_i: 8.91505 | updated sml: 0.587589 | v_sig_max: 0.497384

Particle id: 1700 | n_neighbor: 33 | dens_i: 26.0939 | updated sml: 0.410771 | v_sig_max: 0.827004
Particle id: 1200 | n_neighbor: 35 | dens_i: 7.01373 | updated sml: 0.636498 | v_sig_max: 0.50161
Particle id: 3850 | n_neighbor: 27 | dens_i: 91.0731 | updated sml: 0.2708 | v_sig_max: 0.874061
Particle id: 2750 | n_neighbor: 30 | dens_i: 5.25432 | updated sml: 0.700823 | v_sig_max: 0.418779
Particle id: 150 | n_neighbor: 31 | dens_i: 7.99555 | updated sml: 0.609299 | v_sig_max: 0.440321
Particle id: 3250 | n_neighbor: 31 | dens_i: 49.6037 | updated sml: 0.331595 | v_sig_max: 0.885319
Particle id: 1250 | n_neighbor: 24 | dens_i: 81.5903 | updated sml: 0.280909 | v_sig_max: 0.878698
Particle id: 3900 | n_neighbor: 29 | dens_i: 44.4647 | updated sml: 0.343907 | v_sig_max: 0.813986
Particle id: 2800 | n_neighbor: 27 | dens_i: 123.077 | updated sml: 0.244937 | v_sig_max: 0.930821
Particle id: 3300 | n_neighbor: 31 | dens_i: 23.9254 | updated sml: 0.422824 | v_sig_max: 0.699191
Particle id: 1300 | n_neighbor: 30 | dens_i: 41.7696 | updated sml: 0.35115 | v_sig_max: 0.762736
Particle id: 700 | n_neighbor: 32 | dens_i: 19.8381 | updated sml: 0.45007 | v_sig_max: 0.530158
Particle id: 2200 | n_neighbor: 27 | dens_i: 170.813 | updated sml: 0.219586 | v_sig_max: 0.988654
Particle id: 3950 | n_neighbor: 30 | dens_i: 23.3243 | updated sml: 0.426425 | v_sig_max: 0.66321
Particle id: 1750 | n_neighbor: 27 | dens_i: 47.4198 | updated sml: 0.336609 | v_sig_max: 0.888101
Particle id: 1350 | n_neighbor: 24 | dens_i: 159.41 | updated sml: 0.224702 | v_sig_max: 1.0321
Particle id: 200 | n_neighbor: 27 | dens_i: 40.4227 | updated sml: 0.355007 | v_sig_max: 0.831248
Particle id: 750 | n_neighbor: 28 | dens_i: 32.5914 | updated sml: 0.381427 | v_sig_max: 0.764508
Particle id: 2250 | n_neighbor: 34 | dens_i: 25.7773 | updated sml: 0.412446 | v_sig_max: 0.923726
Particle id: 4000 | n_neighbor: 30 | dens_i: 41.7696 | updated sml: 0.35115 | v_sig_max: 0.762736
Particle id: 2850 | n_neighbor: 26 | dens_i: 77.627 | updated sml: 0.285611 | v_sig_max: 0.894884
Particle id: 1800 | n_neighbor: 28 | dens_i: 17.2112 | updated sml: 0.471891 | v_sig_max: 0.842465
Particle id: 3350 | n_neighbor: 32 | dens_i: 27.4632 | updated sml: 0.403827 | v_sig_max: 0.65652
Particle id: 800 | n_neighbor: 31 | dens_i: 28.5075 | updated sml: 0.398834 | v_sig_max: 0.749311
Particle id: 2300 | n_neighbor: 25 | dens_i: 255.369 | updated sml: 0.192039 | v_sig_max: 1.00572
Particle id: 1850 | n_neighbor: 28 | dens_i: 139.293 | updated sml: 0.235037 | v_sig_max: 0.918821
Particle id: 2900 | n_neighbor: 27 | dens_i: 123.077 | updated sml: 0.244937 | v_sig_max: 0.930821
Particle id: 250 | n_neighbor: 25 | dens_i: 2.71397 | updated sml: 0.873462 | v_sig_max: 0.317727
Particle id: 3400 | n_neighbor: 30 | dens_i: 36.194 | updated sml: 0.368327 | v_sig_max: 0.786315
Particle id: 850 | n_neighbor: 31 | dens_i: 37.3636 | updated sml: 0.364443 | v_sig_max: 0.776906
Particle id: 2350 | n_neighbor: 27 | dens_i: 42.6101 | updated sml: 0.348825 | v_sig_max: 0.820028
Particle id: 1900 | n_neighbor: 25 | dens_i: 140.323 | updated sml: 0.23446 | v_sig_max: 0.973217
Particle id: 1900 | n_neighbor: 25 | dens_i: 140.323 | updated sml: 0.23446 | v_sig_max: 0.973217

Particle id: 300 | n_neighbor: 29 | dens_i: 44.4647 | updated sml: 0.343907 | v_sig_max: 0.813986
Particle id: 3450 | n_neighbor: 27 | dens_i: 144.108 | updated sml: 0.232389 | v_sig_max: 0.988654
Particle id: 1400 | n_neighbor: 27 | dens_i: 63.9701 | updated sml: 0.30464 | v_sig_max: 0.904481
Particle id: 900 | n_neighbor: 31 | dens_i: 28.5075 | updated sml: 0.398834 | v_sig_max: 0.749311
Particle id: 2400 | n_neighbor: 31 | dens_i: 28.5075 | updated sml: 0.398834 | v_sig_max: 0.749311
Particle id: 350 | n_neighbor: 36 | dens_i: 2.9405 | updated sml: 0.850433 | v_sig_max: 0.592861
Particle id: 1450 | n_neighbor: 29 | dens_i: 25.8797 | updated sml: 0.411901 | v_sig_max: 0.652643
Particle id: 950 | n_neighbor: 32 | dens_i: 36.4107 | updated sml: 0.367597 | v_sig_max: 0.769546
Particle id: 4050 | n_neighbor: 30 | dens_i: 30.3335 | updated sml: 0.390665 | v_sig_max: 0.749311
Particle id: 2450 | n_neighbor: 27 | dens_i: 69.0751 | updated sml: 0.296942 | v_sig_max: 0.849133
Particle id: 400 | n_neighbor: 28 | dens_i: 55.9645 | updated sml: 0.318524 | v_sig_max: 0.846314
Particle id: 3500 | n_neighbor: 27 | dens_i: 81.8405 | updated sml: 0.280623 | v_sig_max: 0.906095
Particle id: 1500 | n_neighbor: 30 | dens_i: 38.0816 | updated sml: 0.362138 | v_sig_max: 0.875564
Particle id: 1000 | n_neighbor: 27 | dens_i: 63.9701 | updated sml: 0.30464 | v_sig_max: 0.904481
Particle id: 4100 | n_neighbor: 30 | dens_i: 5.25432 | updated sml: 0.700823 | v_sig_max: 0.418779
Particle id: 1950 | n_neighbor: 25 | dens_i: 115.826 | updated sml: 0.249945 | v_sig_max: 0.874783
Particle id: 2950 | n_neighbor: 24 | dens_i: 102.091 | updated sml: 0.260686 | v_sig_max: 0.931047
Particle id: 1550 | n_neighbor: 24 | dens_i: 64.461 | updated sml: 0.303865 | v_sig_max: 0.935577
Particle id: 1050 | n_neighbor: 31 | dens_i: 24.0684 | updated sml: 0.421985 | v_sig_max: 0.815958
Particle id: 4150 | n_neighbor: 31 | dens_i: 36.1103 | updated sml: 0.368612 | v_sig_max: 0.897657
Particle id: 2000 | n_neighbor: 25 | dens_i: 140.323 | updated sml: 0.23446 | v_sig_max: 0.973217
Particle id: 3000 | n_neighbor: 27 | dens_i: 45.6707 | updated sml: 0.340853 | v_sig_max: 0.806887
Particle id: 450 | n_neighbor: 31 | dens_i: 16.5312 | updated sml: 0.478275 | v_sig_max: 0.606823
Particle id: 4200 | n_neighbor: 31 | dens_i: 9.60889 | updated sml: 0.573088 | v_sig_max: 0.818812
Particle id: 2500 | n_neighbor: 27 | dens_i: 47.4198 | updated sml: 0.336609 | v_sig_max: 0.888101
Particle id: 500 | n_neighbor: 30 | dens_i: 5.25432 | updated sml: 0.700823 | v_sig_max: 0.418779
Particle id: 3050 | n_neighbor: 27 | dens_i: 40.4227 | updated sml: 0.355007 | v_sig_max: 0.831248
Particle id: 2550 | n_neighbor: 26 | dens_i: 156.327 | updated sml: 0.22617 | v_sig_max: 1.0321
Particle id: 2050 | n_neighbor: 26 | dens_i: 19.4059 | updated sml: 0.453386 | v_sig_max: 0.69494
Particle id: 3100 | n_neighbor: 30 | dens_i: 18.2228 | updated sml: 0.462993 | v_sig_max: 0.539318
Particle id: 3550 | n_neighbor: 29 | dens_i: 11.4791 | updated sml: 0.540105 | v_sig_max: 0.439951
Particle id: 2600 | n_neighbor: 24 | dens_i: 49.6556 | updated sml: 0.331479 | v_sig_max: 0.818314
Particle id: 2100 | n_neighbor: 25 | dens_i: 67.2965 | updated sml: 0.299536 | v_sig_max: 0.857131
Particle id: 3600 | n_neighbor: 32 | dens_i: 19.8381 | updated sml: 0.45007 | v_sig_max: 0.530158
Particle id: 3150 | n_neighbor: 27 | dens_i: 101.946 | updated sml: 0.260809 | v_sig_max: 0.970907
Particle id: 3650 | n_neighbor: 26 | dens_i: 94.6431 | updated sml: 0.267352 | v_sig_max: 0.871892
loop: 70, time: 6.21339, dt: 0.0548173, num: 4224
Particle id: 0 | n_neighbor: 38 | dens_i: 2.68761 | updated sml: 0.876312 | v_sig_max: 0.815649
Particle id: 1600 | n_neighbor: 33 | dens_i: 26.542 | updated sml: 0.408446 | v_sig_max: 0.825069
Particle id: 3700 | n_neighbor: 29 | dens_i: 117.125 | updated sml: 0.249017 | v_sig_max: 0.922443
Particle id: 1100 | n_neighbor: 29 | dens_i: 48.2874 | updated sml: 0.334581 | v_sig_max: 0.891309
Particle id: 50 | n_neighbor: 31 | dens_i: 36.9111 | updated sml: 0.365926 | v_sig_max: 0.898685
Particle id: 2150 | n_neighbor: 25 | dens_i: 116.666 | updated sml: 0.249343 | v_sig_max: 0.875654
Particle id: 3750 | n_neighbor: 32 | dens_i: 27.5304 | updated sml: 0.403499 | v_sig_max: 0.668175
Particle id: 1150 | n_neighbor: 32 | dens_i: 27.5304 | updated sml: 0.403499 | v_sig_max: 0.668175
Particle id: 100 | n_neighbor: 31 | dens_i: 36.9111 | updated sml: 0.365926 | v_sig_max: 0.898685
Particle id: 2200 | n_neighbor: 27 | dens_i: 173.016 | updated sml: 0.218651 | v_sig_max: 0.986951
Particle id: 3800 | n_neighbor: 30 | dens_i: 23.5855 | updated sml: 0.424845 | v_sig_max: 0.668728
Particle id: 1650 | n_neighbor: 28 | dens_i: 206.571 | updated sml: 0.206105 | v_sig_max: 1.02881
Particle id: 1200 | n_neighbor: 35 | dens_i: 6.99368 | updated sml: 0.637105 | v_sig_max: 0.506337
Particle id: 550 | n_neighbor: 27 | dens_i: 44.9857 | updated sml: 0.342574 | v_sig_max: 0.836058
Particle id: 2650 | n_neighbor: 26 | dens_i: 166.722 | updated sml: 0.221368 | v_sig_max: 0.992587
Particle id: 150 | n_neighbor: 30 | dens_i: 7.96151 | updated sml: 0.610167 | v_sig_max: 0.436693
Particle id: 3200 | n_neighbor: 26 | dens_i: 166.722 | updated sml: 0.221368 | v_sig_max: 0.992587
Particle id: 2250 | n_neighbor: 34 | dens_i: 26.4029 | updated sml: 0.409162 | v_sig_max: 0.930767
Particle id: 3850 | n_neighbor: 27 | dens_i: 92.1708 | updated sml: 0.269721 | v_sig_max: 0.869932
Particle id: 200 | n_neighbor: 28 | dens_i: 41.075 | updated sml: 0.353118 | v_sig_max: 0.835114
Particle id: 3250 | n_neighbor: 31 | dens_i: 50.1857 | updated sml: 0.330308 | v_sig_max: 0.888158
Particle id: 600 | n_neighbor: 32 | dens_i: 36.64 | updated sml: 0.366826 | v_sig_max: 0.782175
Particle id: 1700 | n_neighbor: 33 | dens_i: 26.542 | updated sml: 0.408446 | v_sig_max: 0.825069
Particle id: 3900 | n_neighbor: 29 | dens_i: 44.9774 | updated sml: 0.342595 | v_sig_max: 0.822977
Particle id: 250 | n_neighbor: 25 | dens_i: 2.69399 | updated sml: 0.875616 | v_sig_max: 0.315925
Particle id: 2300 | n_neighbor: 25 | dens_i: 261.056 | updated sml: 0.190634 | v_sig_max: 1.00853
Particle id: 650 | n_neighbor: 32 | dens_i: 8.86489 | updated sml: 0.588695 | v_sig_max: 0.500079
Particle id: 1750 | n_neighbor: 27 | dens_i: 48.0484 | updated sml: 0.335135 | v_sig_max: 0.89474
Particle id: 3950 | n_neighbor: 30 | dens_i: 23.5855 | updated sml: 0.424845 | v_sig_max: 0.668728
Particle id: 300 | n_neighbor: 29 | dens_i: 44.9774 | updated sml: 0.342595 | v_sig_max: 0.822977
Particle id: 2350 | n_neighbor: 27 | dens_i: 43.1537 | updated sml: 0.347355 | v_sig_max: 0.823897
Particle id: 700 | n_neighbor: 32 | dens_i: 19.7824 | updated sml: 0.450492 | v_sig_max: 0.530883
Particle id: 1800 | n_neighbor: 28 | dens_i: 17.6622 | updated sml: 0.46784 | v_sig_max: 0.836961
Particle id: 3300 | n_neighbor: 31 | dens_i: 24.0846 | updated sml: 0.42189 | v_sig_max: 0.711897
Particle id: 4000 | n_neighbor: 30 | dens_i: 42.2952 | updated sml: 0.349689 | v_sig_max: 0.768769
Particle id: 350 | n_neighbor: 36 | dens_i: 2.95806 | updated sml: 0.848748 | v_sig_max: 0.596875
Particle id: 750 | n_neighbor: 28 | dens_i: 32.8862 | updated sml: 0.380284 | v_sig_max: 0.776327
Particle id: 2400 | n_neighbor: 31 | dens_i: 28.8565 | updated sml: 0.39722 | v_sig_max: 0.754564
Particle id: 1250 | n_neighbor: 24 | dens_i: 82.5721 | updated sml: 0.279792 | v_sig_max: 0.871942
Particle id: 2700 | n_neighbor: 27 | dens_i: 92.1708 | updated sml: 0.269721 | v_sig_max: 0.869932
Particle id: 1850 | n_neighbor: 28 | dens_i: 140.587 | updated sml: 0.234314 | v_sig_max: 0.91608
Particle id: 400 | n_neighbor: 29 | dens_i: 56.9577 | updated sml: 0.316661 | v_sig_max: 0.876816
Particle id: 3350 | n_neighbor: 32 | dens_i: 27.5304 | updated sml: 0.403499 | v_sig_max: 0.668175
Particle id: 4050 | n_neighbor: 30 | dens_i: 30.6241 | updated sml: 0.389426 | v_sig_max: 0.751567
Particle id: 2450 | n_neighbor: 27 | dens_i: 70.2884 | updated sml: 0.295224 | v_sig_max: 0.854108
Particle id: 2750 | n_neighbor: 30 | dens_i: 5.23036 | updated sml: 0.701892 | v_sig_max: 0.415883
